rating,brand,hierarchicalCategories,type,price,url,objectID,image,categories,popularity,free_shipping,name,description,price_range
6,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories'}",Alternative powr opp,7.99,http://www.bestbuy.com/site/dynex-lithium-ion-battery-for-most-micro-usb-enabled-devices-amethyst/7435132.p?id=1219270930847&skuId=7435132&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,beaf3fee881a18c9b8f551d4fc88f90b,https://cdn-demo.algolia.com/bestbuy/7435132_sb.jpg,"['Cell Phones', 'Cell Phone Accessories']",7331,False,Dynex™ - Lithium-Ion Battery for Most Micro USB-Enabled Devices - Amethyst,"This Dynex&#8482; DX-1122 portable battery recharges most devices with a micro USB charge port, so you can talk, text and surf longer. The aluminum housing provides protection against bumps, scratches and other accidental damage.",1 - 50
5,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories'}",Alternative powr opp,7.99,http://www.bestbuy.com/site/dynex-lithium-ion-battery-for-most-micro-usb-enabled-devices-emerald/7435123.p?id=1219270932102&skuId=7435123&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,01b0238705b6ae8e35c6fea837e6ae4a,https://cdn-demo.algolia.com/bestbuy/7435123_sb.jpg,"['Cell Phones', 'Cell Phone Accessories']",7330,False,Dynex™ - Lithium-Ion Battery for Most Micro USB-Enabled Devices - Emerald,"This Dynex&#8482; DX-1222 portable battery recharges most devices with a micro USB charge port, so you can talk, text and surf longer. The aluminum housing provides protection against bumps, scratches and other accidental damage.",1 - 50
3,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories'}",Alternative powr opp,7.99,http://www.bestbuy.com/site/dynex-lithium-ion-battery-for-most-micro-usb-enabled-devices-ruby/7435169.p?id=1219270928278&skuId=7435169&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,3b123ae5d71b7b0d1b2a3f47c00eec8b,https://cdn-demo.algolia.com/bestbuy/7435169_sb.jpg,"['Cell Phones', 'Cell Phone Accessories']",7329,False,Dynex™ - Lithium-Ion Battery for Most Micro USB-Enabled Devices - Ruby,"This Dynex&#8482; DX-922 portable battery recharges most devices with a micro USB charge port, so you can talk, text and surf longer. The aluminum housing provides protection against bumps, scratches and other accidental damage.",1 - 50
4,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories'}",Alternative powr opp,19.99,http://www.bestbuy.com/site/dynex-lithium-ion-mobile-battery-pack-for-most-usb-enabled-devices-green/4158014.p?id=1219096725681&skuId=4158014&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,63b6b1707cbd2e60baa30b4ec66265bf,https://cdn-demo.algolia.com/bestbuy/4158014_sb.jpg,"['Cell Phones', 'Cell Phone Accessories']",7327,False,Dynex™ - Lithium-Ion Mobile Battery Pack for Most USB-Enabled Devices - Green,"Keep your USB-enabled device fully charged and ready for use with this Dynex&#8482; DX-522 lithium-ion mobile battery pack, which features a tricolor indicator, so you can stay notified at a glance. The 2200 mAh capacity provides extended operation.",1 - 50
2,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories'}",Alternative powr opp,19.99,http://www.bestbuy.com/site/dynex-lithium-ion-mobile-battery-pack-for-most-usb-enabled-devices-orchid/4160003.p?id=1219096727254&skuId=4160003&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,0c61745b90fbcbd2a7ac7d3cccde8776,https://cdn-demo.algolia.com/bestbuy/4160003_sb.jpg,"['Cell Phones', 'Cell Phone Accessories']",7326,False,Dynex™ - Lithium-Ion Mobile Battery Pack for Most USB-Enabled Devices - Orchid,"Keep your USB-enabled device fully charged and ready for use with this Dynex&#8482; DX-722 lithium-ion mobile battery pack, which features a tricolor indicator, so you can stay notified at a glance. The 2200 mAh capacity provides extended operation.",1 - 50
6,Dynex™,"{'lvl0': 'Computers & Tablets', 'lvl1': 'Computers & Tablets > Monitor & Video Cables'}",Cables/connectors,9.99,http://www.bestbuy.com/site/dynex-mini-displayport-to-hdmi-adapter/8720358.p?id=1219361178613&skuId=8720358&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,c59a1dc190f9bfe826a1b40edb7593e8,https://cdn-demo.algolia.com/bestbuy/8720358_sb.jpg,"['Computers & Tablets', 'Monitor & Video Cables']",7325,False,Dynex™ - Mini DisplayPort-to-HDMI Adapter,"Easily connect your Apple&#174; iMac&#174; or MacBook&#174; to an external projector or monitor with this Dynex&#8482; DX-PD94592 Mini DisplayPort-to-HDMI adapter, which supports up to 1920 x 1200 resolution for clear visuals.",1 - 50
1,Dynex™,"{'lvl0': 'TV & Home Theater', 'lvl1': 'TV & Home Theater > A/V Cables & Connectors'}",Ht misc,22.99,http://www.bestbuy.com/site/dynex-optical-coaxial-digital-audio-to-analog-audio-converter-black/6867159.p?id=1218810049491&skuId=6867159&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,f497ba62f1d6b4f6a3a3266fa8623ad3,https://cdn-demo.algolia.com/bestbuy/6867159_220x220_rb.jpg,"['TV & Home Theater', 'A/V Cables & Connectors']",7324,False,Dynex™ - Optical/Coaxial Digital Audio-to-Analog Audio Converter - Black,"Connect audio devices with digital audio outputs to devices with analog audio inputs with this Dynex&#8482; DX-SF110 converter, which offers PCM stereo support for high-quality sound.",1 - 50
6,Dynex™,"{'lvl0': 'Audio', 'lvl1': 'Audio > Home Audio', 'lvl2': 'Audio > Home Audio > Home Theater Systems', 'lvl3': 'Audio > Home Audio > Home Theater Systems > Sound Bars'}",Soundbars,69.99,http://www.bestbuy.com/site/dynex-soundbar-system-black-gray/7801885.p?id=1219290680442&skuId=7801885&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,27cdfae8c8c8a703a13663e4c629ef39,https://cdn-demo.algolia.com/bestbuy/7801885_rb.jpg,"['Audio', 'Home Audio', 'Home Theater Systems', 'Sound Bars']",7307,False,Dynex™ - Soundbar System - Black/Gray,"Enhance the sound in your home theater room with this Dynex&#8482; DX-SB114 soundbar system, which supports 1-cable connection to your compatible TV, delivering crisp, powerful audio. The 3 DSP soundfields complement a range of genres.",50 - 100
2,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Car Chargers'}",Chargers opp,4.99,http://www.bestbuy.com/site/dynex-usb-vehicle-charger-amethyst/6918398.p?id=1219241769514&skuId=6918398&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,128f4a77e367e573f494417d3b0bb68a,https://cdn-demo.algolia.com/bestbuy/6918398_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Car Chargers']",7306,False,Dynex™ - USB Vehicle Charger - Amethyst,"Ensure that your USB-enabled devices are ready for use when you need them with this Dynex&#8482; DX-11C1U vehicle charger, which offers a 5W output for rapid power replenishment. The colorful design offers a stylish touch.",1 - 50
1,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Car Chargers'}",Chargers opp,9.99,http://www.bestbuy.com/site/dynex-usb-vehicle-charger-blue/4148007.p?id=1219096727189&skuId=4148007&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,f40e67d9fbad11e25f958cc8b534af73,https://cdn-demo.algolia.com/bestbuy/4148007_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Car Chargers']",7305,False,Dynex™ - USB Vehicle Charger - Blue,"Keep your device powered and ready for use with this Dynex&#8482; DX-6C1U vehicle charger that is compatible with most USB-enabled devices and features a USB port with 1-amp output for rapid, dependable on-the-go charging.",1 - 50
3,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Car Chargers'}",Chargers opp,9.99,http://www.bestbuy.com/site/dynex-usb-vehicle-charger-orchid/4152056.p?id=1219096725671&skuId=4152056&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,754abbe178ba64e121856bdf42c6813d,https://cdn-demo.algolia.com/bestbuy/4152056_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Car Chargers']",7302,False,Dynex™ - USB Vehicle Charger - Orchid,"Keep your device powered and ready for use with this Dynex&#8482; DX-7C1U vehicle charger that is compatible with most USB-enabled devices and features a USB port with 1-amp output for rapid, dependable on-the-go charging.",1 - 50
3,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Car Chargers'}",Chargers opp,4.99,http://www.bestbuy.com/site/dynex-usb-vehicle-charger-ruby/6918403.p?id=1219241769522&skuId=6918403&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,2d80e0dc6fc972cd1ba6ba2972792e82,https://cdn-demo.algolia.com/bestbuy/6918403_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Car Chargers']",7301,False,Dynex™ - USB Vehicle Charger - Ruby,"Ensure that your USB-enabled devices are ready for use when you need them with this Dynex&#8482; DX-9C1U vehicle charger, which offers a 5W output for rapid power replenishment. The colorful design offers a stylish touch.",1 - 50
6,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories'}",Chargers opp,4.99,http://www.bestbuy.com/site/dynex-usb-wall-charger-ruby/6918361.p?id=1219241771479&skuId=6918361&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,758c721416d9d8799cb3059bd648240d,https://cdn-demo.algolia.com/bestbuy/6918361_sb.jpg,"['Cell Phones', 'Cell Phone Accessories']",7297,False,Dynex™ - USB Wall Charger - Ruby,"Designed for use with most USB-enabled devices, this Dynex&#8482; DX-9W1U wall charger offers a 5W output that helps ensure rapid, reliable performance. The colorful design provides a fun, attractive look.",1 - 50
3,Dynex™,"{'lvl0': 'Computers & Tablets', 'lvl1': 'Computers & Tablets > Mice & Keyboards', 'lvl2': 'Computers & Tablets > Mice & Keyboards > Computer Keyboards'}",Keyboards,14.99,http://www.bestbuy.com/site/dynex-wireless-keyboard-and-wireless-optical-mouse-black/7654096.p?id=1218857085685&skuId=7654096&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,70af9f85d8121e98ab6c26d0fc760d61,https://cdn-demo.algolia.com/bestbuy/7654096_sb.jpg,"['Computers & Tablets', 'Mice & Keyboards', 'Computer Keyboards']",7295,False,Dynex™ - Wireless Keyboard and Wireless Optical Mouse - Black,"Comfortably control your PC or Mac with this Dynex&#8482; DX-WLC1401 wireless keyboard and wireless optical mouse, which feature 2.4GHz wireless technology to eliminate restrictive power cords. The mouse's scrolling wheel makes navigation easy.",1 - 50
2,Dyson,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Humidifiers'}",Humidifiers,499.99,http://www.bestbuy.com/site/dyson-0-8-gal-ultrasonic-cool-mist-humidifier-black-nickel/8729052.p?id=1219694764375&skuId=8729052&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,b932cbe9be7a3e71d8fa7f1865797ff6,https://cdn-demo.algolia.com/bestbuy/8729052_sb.jpg,"['Appliances', 'Humidifiers']",7293,False,Dyson - 0.8 Gal. Ultrasonic Cool Mist Humidifier - Black/Nickel,"Dyson 303516-01 Ultrasonic Cool Mist Humidifier: Keep your home comfortable all year round with evenly distributed humidification in winter and high-velocity, cool air in summer. Ultraviolet Cleanse technology kills 99.9% of bacteria in the water tank to project clean, hydrated air.",200 - 500
1,Dyson,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Humidifiers'}",Humidifiers,499.99,http://www.bestbuy.com/site/dyson-0-8-gal-ultrasonic-cool-mist-humidifier-white-silver/8730125.p?id=1219694764374&skuId=8730125&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,e3ea1102502e62696f6f37a4d9f22535,https://cdn-demo.algolia.com/bestbuy/8730125_sb.jpg,"['Appliances', 'Humidifiers']",7292,False,Dyson - 0.8 Gal. Ultrasonic Cool Mist Humidifier - White Silver,"Dyson 303117-01 Ultrasonic Cool Mist Humidifier: Keep your home comfortable all year round with evenly distributed humidification in winter and high-velocity, cool air in summer. Ultraviolet Cleanse technology kills 99.9% of bacteria in the water tank to project clean, hydrated air.",200 - 500
3,Dyson,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Fans', 'lvl2': 'Appliances > Fans > Table & Portable Fans'}",Fans,299.99,http://www.bestbuy.com/site/dyson-am06-desk-fan-iron-blue/3704006.p?id=1219093053505&skuId=3704006&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,53027b8270c2c4b97acb3907e39e999e,https://cdn-demo.algolia.com/bestbuy/3704006_sb.jpg,"['Appliances', 'Fans', 'Table & Portable Fans']",7290,False,Dyson - AM06 Desk Fan - Iron/Blue,"Keep your space cool with this Dyson AM06 300873-01 desk fan that features Air Multiplier technology to project a smooth, high-velocity airflow. The streamlined air channels minimize airflow turbulence for quiet operation.",200 - 500
4,Dyson,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Heaters'}",Portable heaters,449.99,http://www.bestbuy.com/site/dyson-am09-hot-cool-fan-heater-white-silver/2852021.p?id=1219562539417&skuId=2852021&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,b12f82804a690dfabd840ce47db63c40,https://cdn-demo.algolia.com/bestbuy/2852021_sb.jpg,"['Appliances', 'Heaters']",7286,False,Dyson - AM09 Hot + Cool Fan Heater - White/Silver,"Stay warm in winter or cool in summer with this Dyson AM09 Hot + Cool 61874-01 heater, which features Jet Focus control and Air Multiplier technology that keeps air flowing. Air channels deliver minimized airflow turbulence to reduce operational sounds.",200 - 500
4,Dyson,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Upright Vacuums'}",Upright,499.99,http://www.bestbuy.com/site/dyson-ball-allergy-bagless-upright-vacuum-iron-blue/2499046.p?id=1219543507628&skuId=2499046&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,136b005b69367b661e552c94cd28a37e,https://cdn-demo.algolia.com/bestbuy/2499046_sb.jpg,"['Appliances', 'Upright Vacuums']",7285,False,Dyson - Ball Allergy Bagless Upright Vacuum - Iron/Blue,"Dirt can't hide from this Dyson Ball Allergy 208606-01 upright vacuum, which is engineered with whole-machine HEPA filtration and a cyclonic filter to remove allergens from your home. The machine rides on a ball, so you can maneuver it easily.",200 - 500
4,Dyson,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Upright Vacuums'}",Upright,449.99,http://www.bestbuy.com/site/dyson-ball-compact-animal-bagless-upright-vacuum-iron-purple/8890208.p?id=1218932803940&skuId=8890208&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,c86f95986c7050bf988aed62520093e7,https://cdn-demo.algolia.com/bestbuy/8890208_sb.jpg,"['Appliances', 'Upright Vacuums']",7283,False,Dyson - Ball Compact Animal Bagless Upright Vacuum - Iron/Purple,"Dyson Ball Compact Animal Upright Vacuum Cleaner (formerly DC50): Easy to carry and store, the Animal is Dyson's smallest upright vacuum cleaner, and yet it still performs like a full-sized version. Concentrated and powerful technology takes care of dirt as well as microscopic particles.",200 - 500
1,Dyson,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Canister Vacuums'}",Canister,399.99,http://www.bestbuy.com/site/dyson-ball-multi-floor-bagless-canister-vacuum-iron-yellow/6282113.p?id=1219204578133&skuId=6282113&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,52e316d4cfc422b232b280bed1c53236,https://cdn-demo.algolia.com/bestbuy/6282113_sb.jpg,"['Appliances', 'Canister Vacuums']",7282,False,Dyson - Ball Multi Floor Bagless Canister Vacuum - Iron/Yellow,"Dyson Ball Multi Floor Canister Vacuum (formerly DC39OR): Keep your home clean with this bagless canister vacuum, which features Radial Root Cyclone technology to remove microscopic particles, including dust, dirt, allergens and pet hair, from carpets and bare floors.",200 - 500
6,Dyson,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Upright Vacuums'}",Upright,699.99,http://www.bestbuy.com/site/dyson-cinetic-big-ball-animal-allergy-bagless-upright-vacuum-iron-nickel/2501051.p?id=1219543509958&skuId=2501051&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,ccdc2cdf7a30f11bbc65d90c630c5e86,https://cdn-demo.algolia.com/bestbuy/2501051_sb.jpg,"['Appliances', 'Upright Vacuums']",7278,False,Dyson - Cinetic Big Ball Animal + Allergy Bagless Upright Vacuum - Iron/Nickel,"Reclaim your floors with this Dyson Cinetic Big Ball Animal + Allergy 206033-01 upright vacuum, which features Cinetic science and a HEPA filtration system designed to be hypoallergenic. The 13.4"" cleaning path and edge cleaning help you pick up quickly.",500 - 2000
2,Dyson,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Upright Vacuums'}",Upright,599.99,http://www.bestbuy.com/site/dyson-cinetic-big-ball-animal-bagless-upright-vacuum-iron-purple/2500098.p?id=1219543510085&skuId=2500098&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,73026ce2daa69ea29901945b1f915846,https://cdn-demo.algolia.com/bestbuy/2500098_sb.jpg,"['Appliances', 'Upright Vacuums']",7277,False,Dyson - Cinetic Big Ball Animal Bagless Upright Vacuum - Iron/Purple,"Catch stubborn dust and dirt with this Dyson Cinetic Big Ball Animal 206031-01 upright vacuum, which features Cinetic science and HEPA filtration and is designed for homes with pets. The adjustable cleaning head adapts to the shape and surfaces of your home.",500 - 2000
3,Dyson,"{'lvl0': 'Appliances', 'lvl1': 'Appliances > Vacuum & Floor Tools'}",Tools,49.99,http://www.bestbuy.com/site/dyson-flexi-crevice-reach-under-tool-for-dyson-corded-vacuums-iron-blue/2507028.p?id=1219547720627&skuId=2507028&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,42fffc68ff7e8176f11baaf4a4227557,https://cdn-demo.algolia.com/bestbuy/2507028_sb.jpg,"['Appliances', 'Vacuum & Floor Tools']",7275,False,Dyson - Flexi-Crevice Reach Under Tool for Dyson Corded Vacuums - Iron/Blue,"Attach this Dyson Flexi-Crevice 966451-02 reach under tool to your Dyson corded vacuum to effectively clean hard-to-reach areas throughout your home, including underneath furniture.",1 - 50
6,Bethesda Softworks,"{'lvl0': 'Video Games', 'lvl1': 'Video Games > PC Gaming', 'lvl2': 'Video Games > PC Gaming > PC Games'}",Pc gaming software,49.99,http://www.bestbuy.com/site/fallout-anthology-windows/9852688.p?id=1219041461865&skuId=9852688&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,437c05a395e9e47f9762e677a7068ce7,https://cdn-demo.algolia.com/bestbuy/9852688_sc.jpg,"['Video Games', 'PC Gaming', 'PC Games']",6955,False,Fallout Anthology - Windows,"Step out of Vault 13 and into an action-packed critically acclaimed saga with this Fallout Anthology, which features all five titles from the iconic franchise, as well as the official add-ons, packaged in an exclusive mini nuke storage case with an audible bomb sound. Explore the Wasteland in Fallout, Fallout 2, Fallout Tactics, Fallout New Vegas: Ultimate Edition and Fallout 3: Game of the Year Edition. Plus, the case features space reserved for your copy of Fallout 4 (not included). Get ready to experience the thrilling saga with this definitive collection.",1 - 50
3,Fitbit,"{'lvl0': 'Health, Fitness & Beauty'}",Monitoring devices,149.99,http://www.bestbuy.com/site/fitbit-charge-hr-activity-tracker-heart-rate-large-plum/8681715.p?id=1219357509805&skuId=8681715&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,36555a2f528d7b2a255c504191445d39,https://cdn-demo.algolia.com/bestbuy/8681715_sb.jpg,"['Health, Fitness & Beauty']",6932,True,Fitbit - Charge HR Activity Tracker + Heart Rate (Large) - Plum,"Fitbit Charge HR Activity Tracker: This heart rate and activity tracking wristband is built to capture your movements and health patterns all day long. Easily monitor your heart rate so you can maximize your workouts, learn about your sleep quality and monitor progress on your goals.",100 - 200
